sampno,chhwgt,cexphhwgt,hctfip
1343121,0.851658314,144.0018955,23
1343159,0.649263967,254.1987273,37
1343310,1.283066345,340.0144652,13
1343322,0.829713825,231.8020992,85
1343382,5.000000181,574.9222798,109
1343387,0.567363392,222.1331531,37
1343412,0.8967887,351.1091907,37
1343485,0.555929783,217.6566856,37
1343563,0.784576025,126.0489445,29
1343583,0.637661403,101.0872816,107
1343684,1.484363031,581.1552967,37
1343707,0.974767417,399.6923961,59
1343723,1.17271428,459.1391061,37
1343847,2.514738013,404.0144769,29
1343906,1.161492541,476.2569291,59
1343926,0.952455237,268.6465661,113
1343931,2.183230628,214.7100721,25
1343933,1.428365065,559.231068,37
1344000,0.232167202,145.9517514,73
1344105,1.108990698,454.72914,59
1344127,0.601049782,96.56386148,29
1344149,0.942628084,369.0561487,37
1344160,0.697321013,244.0930982,71
1344174,0.78958176,200.997056,19
1344182,0.996368937,97.98801991,25
1344212,1.441322628,319.0441152,95
1344235,1.463515565,572.9931322,37
1344236,0.430270293,121.3607025,113
1344237,1.045588306,353.3507891,77
1344298,1.323300449,542.6044387,59
1344300,1.42386949,557.470968,37
1344334,0.537646837,188.2000967,71
1344643,1.227022137,480.4016261,37
1344646,0.621194856,193.9536831,75
1344650,1.276591469,446.8632967,71
1344662,2.32958812,1435.870643,67
1344686,0.512686759,95.74120103,101
1344725,1.597643271,441.5886009,89
1344742,1.194445724,467.6473643,37
1344769,0.528188535,207.0853321,65
1344784,1.01816149,417.4856465,59
1344787,1.234655699,344.9331254,85
1344818,1.116232938,437.0256268,37
1344838,1.362895837,534.3465797,65
1344946,1.124024763,706.6173906,73
1344958,0.77386138,317.3131392,59
1344959,1.073217031,674.677145,73
1344965,0.649263967,254.1987273,37
1345012,0.87305855,171.4886614,45
1345023,0.739289172,289.4452429,37
1345025,3.327055179,402.3654851,79
1345073,2.191006443,352.0041917,29
1345116,1.688655318,661.1394664,37
1345121,0.862888761,531.8522312,67
1345158,1.014815983,226.1366391,41
1345177,2.134772782,835.802619,37
1345228,0.938927345,368.1224949,65
1345255,1.161969329,324.6263009,85
1345405,0.714603675,279.780419,37
1345460,1.428365065,559.231068,37
1345476,0.426287374,119.0944459,85
1345547,1.412739667,579.2779821,59
1345559,1.521785239,476.2524716,1
1345569,1.037482912,226.4342774,111
1345598,4.341037286,697.4252978,29
1345601,3.124169193,361.9464287,115
1345634,0.702798111,275.1583246,37
1345647,0.338985214,213.1028203,73
1345674,1.486015363,181.6995436,53
1345717,1.328143063,414.6818605,75
1345743,1.330452092,520.8963467,37
1345769,0.805519017,330.2939965,59
1345773,2.393512779,235.3902948,25
1345775,0.755688199,246.324855,83
1345810,1.529936123,627.3330685,59
1345862,0.770976305,123.8640315,29
1345863,0.652149571,255.6863725,65
1345964,0.584888047,164.9717059,113
1345980,1.291037837,811.6100446,73
1345986,1.037007482,286.6288687,89
1346019,0.800246619,313.3111992,37
1346089,0.563468363,157.4195167,85
1346126,1.249493081,278.4309379,41
1346355,1.691346146,369.1422171,111
1346377,1.791647048,1104.303965,67
1346381,0.336886193,113.848827,77
1346434,1.960117979,427.8026105,111
1346543,1.441333885,888.3840855,67
1346573,0.33083492,129.527927,37
1346629,0.604303957,236.5960603,37
1346669,1.088096608,426.6068508,65
1346702,5.000000121,803.2933938,29
1346751,1.187241609,746.3586172,73
1346799,1.573840557,417.0700583,13
1346810,0.970603277,380.0089489,37
1346816,5.000000245,1272.807175,19
1346828,0.777171692,217.1230902,85
1346841,1.80130716,705.2447245,37
1346847,1.767420382,385.7456854,111
1346866,0.325313954,204.5083926,73
1346987,1.253480568,490.7605862,37
1347007,1.034140612,361.9948073,71
1347069,1.408984323,223.3636761,107
1347130,0.939656781,385.2956751,59
1347176,0.708379436,221.6918975,1
1347183,0.525091228,133.66797,19
1347201,1.767420382,385.7456854,111
1347206,1.309261124,823.066101,73
1347255,1.817980908,568.9488099,1
1347265,4.070824282,888.4716497,111
1347280,1.825997139,464.8284292,19
1347301,0.972998637,398.9671275,59
1347308,1.780366157,497.3915104,85
1347399,2.441021114,535.6613548,57
1347439,2.176351799,681.1032836,1
1347505,1.013411689,122.5593999,79
1347534,0.985261494,220.6554604,81
1347582,0.553489294,173.2180322,1
1347603,0.853460941,217.2582313,19
1347737,1.316720395,291.4627755,95
1347741,0.319896125,201.1024782,73
1347870,0.630549815,396.3947057,73
1347944,0.845063811,133.9664014,107
1348035,0.40047264,140.18308,71
1348046,1.04206125,407.9860535,37
1348050,1.885696142,506.3270582,61
1348157,0.516499128,131.4807528,19
1348185,1.394979355,546.1599512,37
1348205,1.985936136,621.5114783,1
1348360,1.03419942,405.4755381,65
1348372,1.359764587,532.3727249,37
1348390,0.820789791,321.3542269,37
1348446,0.392988472,109.7915329,85
1348449,0.654458971,411.4251801,73
1348467,0.926835626,289.3829229,75
1348522,1.613211421,631.6017998,37
1348533,1.893108218,304.1442576,29
1348554,1.491688005,400.5321869,61
1348569,0.289625937,182.0731449,73
1348603,5.000000063,604.6871311,79
1348699,1.011339654,213.9308866,97
1348723,1.114529298,436.3586206,37
1348756,1.311180194,458.9708754,71
1348761,1.560206927,418.9301585,61
1348840,0.643478621,251.9336585,37
1348866,1.113597903,456.6182725,59
1348888,1.078385509,301.2749906,85
1348892,2.470855426,1522.942506,67
1348929,1.045588306,353.3507891,77
1348939,1.051025886,412.0726415,65
1349000,0.88409078,346.6228832,65
1349009,0.614144848,240.4489494,37
1349030,0.685537137,268.4003374,37
1349049,0.30617587,77.940565,19
1349071,0.575715127,89.31575056,55
1349085,0.806411597,330.6599891,59
1349092,0.726119336,254.1737807,71
1349100,1.900902969,263.4405132,31
1349109,0.714603675,279.780419,37
1349120,1.07869289,678.1195401,73
1349141,1.260607808,493.5510311,37
1349221,1.311180194,458.9708754,71
1349231,0.801582699,280.5892847,71
1349233,1.187721943,465.0148809,37
1349255,1.375811766,538.6554893,37
1349259,1.497902141,923.2506346,67
1349263,1.134630122,444.228461,37
1349380,4.999999812,830.0242718,17
1349573,2.52879928,305.8264725,79
1349590,1.032779837,285.4603475,89
1349634,0.599169831,165.6105415,89
1349641,0.73563818,205.5196252,85
1349788,0.797449575,33.67853194,27
1349834,0.429919136,168.5571367,65
1349876,0.737617383,114.4330713,55
1349885,1.012653553,396.4724018,37
1349895,1.012653553,396.4724018,37
1349906,2.731658314,268.6452571,25
1349915,1.645874629,418.9761868,19
1349918,1.434070185,484.6360928,77
1349983,1.110128484,697.8815049,73
1350006,0.36950291,69.00246941,101
1350035,1.480138731,313.0969795,97
1350040,1.256247026,350.9652232,85
1350082,0.717578229,442.2882759,67
1350112,0.8824732,345.5044105,37
1350136,1.116010085,687.8667108,67
1350160,1.769525436,1112.410943,73
1350224,0.656021862,256.8445669,37
1350263,0.709218551,277.6720441,37
1350272,1.482602211,418.1781752,113
1350277,0.875249762,342.6763023,37
1350295,2.809414896,715.1686523,19
1350311,0.449246649,175.8882862,37
1350322,1.466126902,574.0155183,37
1350362,0.673277383,210.7064843,1
1350395,0.986488941,620.1555912,73
1350434,0.736811382,205.8473897,85
1350435,1.023894579,643.6706197,73
1350461,1.043962344,309.8620246,99
1350487,1.278021811,343.1608147,61
1350517,1.643876603,1013.223811,67
1350548,2.479136906,384.6103101,55
1350561,0.303336854,106.1812725,71
1350566,0.81525228,319.1861902,37
1350577,1.779404002,555.5776202,75
1350632,2.184541,346.3112402,107
1350639,0.594082506,132.3824451,41
1350647,1.680202928,260.8426291,47
1350674,0.794256926,210.4792515,13
1350715,2.255247248,505.0766956,81
1350825,0.846249677,331.3222385,37
1350835,0.591665435,166.8833149,113
1350911,1.252141607,513.4265573,59
1350955,0.29675102,116.1834562,37
1351119,1.869830252,226.1324553,79
1351183,1.48398413,581.0069498,37
1351287,1.582672999,648.9572303,59
1351320,1.250065745,512.5753733,59
1351409,0.267180005,109.5541505,59
1351432,1.155107884,452.8797657,65
1351440,0.908132043,231.1753847,19
1351516,0.615295353,240.8993931,37
1351528,2.617504999,434.5185525,17
1351605,1.320275816,349.8750295,13
1351613,0.972233889,271.6187795,85
1351622,1.622384076,635.1930621,37
1351648,0.542377105,128.7618199,7
1351654,0.803800826,180.0162113,81
1351775,0.45807911,179.5977353,65
1351846,1.074571599,336.2940885,1
1351847,0.659204101,184.165781,85
1351886,1.235493059,506.6000078,59
1351908,0.861177118,138.3555745,29
1351956,5.000000259,776.2236287,47
1351961,1.650625611,557.8198022,77
1351974,0.723842967,296.8036524,59
1352030,0.90965913,269.9990295,99
1352094,1.644908645,255.1891437,55
1352111,1.079431419,422.6171587,37
1352114,0.622475634,100.0061106,29
1352117,0.93624668,204.3391154,111
1352129,1.3247079,295.1914411,41
1352194,1.340004572,525.3716686,65
1352247,1.116232938,437.0256268,37
1352369,0.785121132,307.389294,37
1352462,0.598502783,234.6532334,65
1352533,5.000000259,776.2236287,47
1352557,1.397323218,572.9566407,59
1352620,0.538996553,117.6378845,111
1352651,1.384139167,382.5760665,89
1352771,3.69680361,593.9235693,29
1352775,0.970603277,380.0089489,37
1352837,0.942239953,580.7613268,67
1352911,1.316481748,460.8266528,71
1352923,0.647467448,253.4953573,37
1353052,0.409301591,160.2490649,37
1353055,0.852173753,180.2621758,97
1353107,0.899993097,352.3637711,37
1353141,5.000000121,803.2933938,29
1353181,1.210230082,320.7127485,13
1353202,1.330405085,357.2262137,61
1353234,0.629267763,387.8570206,67
1353242,0.689088112,145.7643138,97
1353255,0.943076834,240.0709803,19
1353341,1.235493059,506.6000078,59
1353410,1.133556349,443.8080592,37
1353420,0.708890815,199.9475416,113
1353443,0.484704112,189.7705319,37
1353450,1.769525436,1112.410943,73
1353490,1.275464811,431.0362835,77
1353581,1.148648604,449.7169533,37
1353646,1.340004572,525.3716686,65
1353722,1.151591706,472.1972034,59
1353726,1.218971741,477.2497487,37
1353738,1.116232938,437.0256268,37
1353762,0.798232608,236.9261432,99
1353783,1.58442673,649.6763278,59
1353801,1.01262115,636.5835862,73
1353846,1.538527458,602.361661,37
1353909,1.98908524,240.5548464,79
1353974,1.588131717,443.6858285,85
1354041,0.217316667,34.45080881,107
1354044,0.831221656,325.8946406,65
1354053,1.154814427,711.7842502,67
1354121,0.908686219,111.1077822,53
1354126,0.671398156,93.43989407,87
1354157,1.375811766,538.6554893,37
1354185,0.647285396,178.9096837,89
1354257,1.39742114,489.1590087,71
1354379,1.584187675,620.2384719,37
1354508,1.039707898,275.5241194,13
1354519,1.885203464,447.5524997,7
1354524,2.122066421,662.5660113,75
1354626,0.629607269,137.4139905,111
1354767,1.44688977,315.7887573,111
1354794,2.122066421,662.5660113,75
1354813,0.629607269,137.4139905,111
1354827,1.253735159,350.2634681,85
1354838,0.772316549,270.3448422,71
1354897,2.262901659,95.56868326,27
1354917,1.461856964,918.9953709,73
1354953,1.26940878,496.9967727,37
1354974,0.790067232,109.955319,87
1354979,0.861366734,119.8782208,87
1355016,0.340943856,54.04919829,107
1355050,0.649263967,254.1987273,37
1355142,1.500135165,506.9623878,77
1355161,0.964678591,259.0252282,61
1355191,0.820789791,321.3542269,37
1355231,5.000000121,803.2933938,29
1355255,1.319561747,516.6325771,37
1355329,0.454933272,159.2467024,71
1355333,1.204303487,471.5068589,37
1355347,1.291037837,811.6100446,73
1355351,0.970603277,380.0089489,37
1355381,1.212184384,475.257582,65
1355400,0.828438991,339.6920736,59
1355415,0.834577372,326.7523172,37
1355496,1.736345702,489.7482761,113
1355542,0.705033307,276.4203439,65
1355614,1.702314132,1049.24251,67
1355633,0.305740948,66.72903219,111
1355668,0.860590609,301.2446549,71
1355712,1.203305124,756.4569353,73
1355739,0.757369548,211.5908471,85
1355743,2.531805725,428.0881396,23
1355758,0.465808706,101.6643806,111
1355772,0.664083203,175.9830237,13
1355773,1.325563636,179.3943671,39
1355862,0.572899061,360.1525988,73
1355882,0.877926033,551.907594,73
1355908,4.36786424,528.2382525,79
1355919,1.819647079,220.0634316,79
1355957,0.806411597,330.6599891,59
1355973,2.449251166,81.95249944,105
1355984,1.370078165,325.2603334,7
1356002,0.624705896,218.6746056,71
1356169,0.90300601,152.6839753,23
1356201,3.074032833,574.0573362,101
1356203,1.178000234,740.5490336,73
1356223,1.306720636,310.2190815,7
1356259,0.780565805,153.3209715,45
1356286,0.74890447,262.1495822,71
1356294,0.43224509,140.895027,83
1356339,0.886007165,299.4212244,77
1356384,0.78264301,105.9185268,39
1356438,0.600298993,161.1858966,61
1356459,0.562300716,175.565354,75
1356495,1.202158486,470.6670517,37
1356526,0.560147365,142.5919101,19
1356563,0.873387417,241.4042824,89
1356565,1.744310098,468.3635827,61
1356607,0.586789371,79.41279098,39
1356673,1.124024763,706.6173906,73
1356764,1.107096071,433.4483763,37
1356775,0.423482207,132.222495,75
1356790,0.583276995,98.62287665,23
1356867,1.340004572,525.3716686,65
1356890,0.757851054,296.7125593,37
1356903,1.013371798,415.5216875,59
1356939,0.922612804,361.2198004,37
1356959,1.001459072,392.0895574,37
1357047,1.394435805,876.6111056,73
1357070,0.999956421,218.2439893,111
1357116,1.116010085,687.8667108,67
1357139,0.42826464,134.0281718,1
1357144,0.571943911,135.7810613,7
1357178,1.01816149,417.4856465,59
1357206,0.593688036,232.7655297,65
1357310,1.466126902,574.0155183,37
1357335,1.001459072,392.0895574,37
1357348,1.392370804,303.8898021,111
1357377,1.116611428,284.2461936,19
1357527,1.128689921,442.5221521,65
1357546,1.404230085,549.7817814,37
1357585,0.903391271,353.6942184,37
1357678,0.866161071,339.5932349,65
1357739,1.434382419,561.586972,37
1357790,1.133556349,443.8080592,37
1357809,1.008533349,413.5377357,59
1357859,1.296502967,453.8331988,71
1357881,1.584187675,620.2384719,37
1357883,0.682541727,267.2275795,37
1357884,4.632212248,1179.182539,19
1357914,1.398148528,878.9451062,73
1357978,1.043532556,265.6431319,19
1358012,1.294256251,207.9334943,29
1358016,5.000000115,611.3649706,53
1358125,1.428365065,559.231068,37
1358232,0.831812174,325.6696917,37
1358233,4.827635118,326.3735374,35
1358309,2.544534276,499.8047117,45
1358339,1.328064101,315.2860788,7
1358363,0.972233889,271.6187795,85
1358389,0.418512147,163.8551662,37
1358414,0.641272528,224.4736571,71
1358428,0.3343335,79.37169467,7
1358450,0.91469262,232.8454546,19
1358521,1.154291229,404.0528205,71
1358556,0.504028031,197.612794,65
1358609,0.796728965,128.0014197,29
1358617,0.635061051,102.028067,29
1358618,1.53681386,407.2579292,13
1358652,0.827032067,185.2189926,81
1358775,0.478018597,187.1530306,37
1358800,1.808344317,290.5262017,29
1358866,1.52189206,475.1754902,75
1358970,1.103465201,233.4184048,97
1359001,0.891169844,311.9487355,71
1359034,0.539906508,211.3832803,37
1359041,1.325121404,518.8092849,37
1359042,2.184055077,1346.169539,67
1359080,1.133556349,443.8080592,37
1359087,1.161203547,406.4724365,71
1359099,0.770615639,301.7101279,37
1359110,0.55566374,155.2390927,85
1359135,1.202366626,470.7485424,37
1359164,1.105830355,373.7092567,77
1359170,3.105407265,420.2684473,39
1359186,1.011592017,157.0443171,47
1359245,1.420347457,497.1842302,71
1359290,2.039397735,798.4615427,37
1359336,0.264842511,166.4930613,73
1359347,1.136082369,355.5442794,1
1359408,1.625904224,666.6837069,59
1359427,0.216299006,24.87102265,109
1359429,1.286441216,272.1237209,97
1359489,0.832389093,291.372881,71
1359529,1.107827406,434.3426469,65
1359589,0.636603076,199.2290243,1
1359595,1.133486647,712.5655977,73
1359610,1.319561747,516.6325771,37
1359640,1.100482401,431.4629126,65
1359644,0.735072133,124.2890238,23
1359742,0.770615639,301.7101279,37
1359755,1.382267198,566.7830895,59
1359793,3.325979714,527.2614062,107
1359976,0.330017936,52.3171324,107
1359980,0.949768706,309.5875243,83
1360023,2.080557454,289.5555586,87
1360089,1.77759575,471.0654834,13
1360148,0.835003151,326.9190176,37
1360169,0.988132494,52.44703156,21
1360193,1.655386258,648.1140201,37
1360207,1.579893979,993.1992586,73
1360239,0.510624653,200.1991124,65
1360246,1.428365065,559.231068,37
1360252,0.498692842,126.9479593,19
1360263,1.031205761,403.7359309,37
1360268,0.884128803,309.4840607,71
1360275,1.247192461,370.1834488,99
1360283,1.004132106,393.1360991,37
1360436,0.537370433,168.1735308,1
1360490,0.523688952,163.8918235,1
1360510,0.600684171,167.8167189,85
1360545,0.767981783,182.3209924,7
1360551,1.330452092,520.8963467,37
1360575,0.473820797,104.8826501,95
1360586,2.731778828,424.0942329,47
1360588,0.478018597,187.1530306,37
1360683,0.659968116,414.8885002,73
1360702,0.376258649,147.5186266,65
1360806,1.502702503,588.3355357,37
1360881,0.98069606,155.4679308,107
1360905,1.021323766,319.6298371,1
1360918,0.803349328,224.4364926,85
1360928,1.022049801,319.8570544,1
1360981,1.712272663,670.3860892,37
1361015,1.432361007,135.7837713,93
1361038,1.079431419,422.6171587,37
1361040,0.391055689,245.8368888,73
1361113,0.908438727,355.6703896,37
1361127,1.260254835,493.4128359,37
1361138,0.281329231,47.56830508,23
1361140,0.875249762,342.6763023,37
1361190,0.89312901,200.0218155,81
1361197,0.285229009,179.3090198,73
1361226,1.434942769,173.5382831,79
1361227,2.891791486,353.5879953,53
1361288,2.123983816,341.2364253,29
1361353,1.381306094,540.8066194,37
1361374,0.951650633,390.213619,59
1361378,1.311180194,458.9708754,71
1361446,1.04206125,407.9860535,37
1361523,0.899411351,238.3453285,13
1361608,1.39742114,489.1590087,71
1361609,0.389873413,86.30046846,95
1361634,1.155107884,452.8797657,65
1361681,1.965953416,806.1170463,59
1361699,5.000000115,611.3649706,53
1361728,1.194365583,418.0806114,71
1361738,0.302661987,51.17533539,23
1361757,0.975190528,381.8049418,37
1361769,0.842989222,226.3504938,61
1361771,0.562247846,157.0785337,85
1361833,0.649820483,227.4658183,71
1361898,0.810552398,273.921703,77
1361920,0.98069606,155.4679308,107
1361966,1.158870837,453.7191446,37
1362030,1.253129591,490.6231724,37
1362033,0.629267763,387.8570206,67
1362054,0.656816405,155.9300254,7
1362140,1.043739879,408.6432675,37
1362162,0.369479953,109.6666052,99
1362225,1.627941106,509.4746326,1
1362249,1.440153365,563.846403,37
1362274,2.07115354,253.2461389,53
1362292,1.13011698,442.4614833,37
1362334,0.841776351,330.032789,65
1362367,1.031205761,403.7359309,37
1362415,4.999999972,676.6720257,39
1362489,2.790288746,617.6446458,95
1362492,0.278786921,90.87365401,83
1362524,0.880420351,361.0064446,59
1362546,1.635773616,640.4353118,37
1362557,0.994333525,310.4575761,75
1362586,0.732443551,229.222917,1
1362626,1.219182791,477.3323788,37
1362634,1.284972305,449.7969587,71
1362643,1.03474609,405.1220342,37
1362661,1.418952584,220.1345929,55
1362739,0.755540222,309.8007549,59
1362821,1.253480568,490.7605862,37
1362841,1.746226492,683.6796346,37
1362851,0.682050027,94.92233733,87
1362996,1.322580232,82.96723207,69
1363068,1.584187675,620.2384719,37
1363076,0.916054651,147.1721263,29
1363097,0.656021862,256.8445669,37
1363116,1.389160145,543.8816239,37
1363142,2.359823175,366.3500825,47
1363204,1.119936049,332.4120391,99
1363230,1.202366626,470.7485424,37
1363283,1.219182791,477.3323788,37
1363307,1.328455885,544.7183668,59
1363366,1.850154474,724.3693419,37
1363426,1.691696838,315.9143163,101
1363486,1.556981572,638.4227499,59
1363489,1.61102743,544.4378159,77
1363579,0.694865779,272.4339912,65
1363618,0.884112382,555.7966383,73
1363669,0.922612804,361.2198004,37
1363695,0.421282873,94.34892856,81
1363708,2.323417511,323.3549037,87
1363761,3.43053431,414.8799848,79
1363776,4.607987499,905.1141047,45
1363783,2.085143921,530.7972026,19
1363788,0.514629792,115.2545537,81
1363867,0.860626323,240.4383082,85
1363868,0.749628788,293.4933918,37
1363907,0.478018597,187.1530306,37
1363962,3.075934006,783.0141361,19
1363985,1.052713871,661.7878479,73
1364040,1.425339783,301.5052384,97
1364086,0.77386138,317.3131392,59
1364227,1.078056849,235.2896811,111
1364232,0.970146262,397.7975435,59
1364291,0.203187582,125.2371958,67
1364298,0.550773964,120.8626693,57
1364341,1.428365065,559.231068,37
1364370,0.925409184,379.4536085,59
1364428,0.873387417,241.4042824,89
1364433,0.749281681,163.5333497,111
1364434,0.680698983,238.2746548,71
1364439,4.999999854,491.7255717,25
1364484,1.151591706,472.1972034,59
1364491,0.514463558,201.4218999,37
1364547,0.56331421,89.30115874,107
1364616,0.835367934,327.0618369,37
1364703,2.000875134,244.6529879,53
1364714,1.232861197,204.6609511,17
1364724,1.030413934,244.6231087,7
1364774,4.170153289,1061.560153,19
1364802,0.720402621,295.3929773,59
1364817,0.770291932,269.6361369,71
1364818,0.724966249,283.8375564,37
1364831,0.633427116,87.78478815,31
1364894,1.663676479,1025.427712,67
1364901,0.432748588,169.4289932,37
1364912,0.233998554,26.90619544,109
1364966,3.115146127,493.8383481,107
1365032,0.241938593,94.72338746,37
1365040,1.05423739,236.1030426,81
1365053,0.673515819,210.7811044,1
1365098,1.818453303,396.883799,111
1365106,1.347189425,399.8638887,99
1365110,1.466126902,574.0155183,37
1365124,4.922275617,790.806278,29
1365152,1.43302497,561.0555061,37
1365175,0.597480458,186.5494123,75
1365209,0.478018597,187.1530306,37
1365221,1.204303487,471.5068589,37
1365372,0.972233889,271.6187795,85
1365391,0.777171692,217.1230902,85
1365418,1.180160643,483.9115739,59
1365431,0.409301591,160.2490649,37
1365457,1.013350476,122.5519968,79
1365521,1.82789101,715.6527881,37
1365531,0.797895185,106.5824775,103
1365541,1.52189206,475.1754902,75
1365552,5.000000245,1272.807175,19
1365594,1.17475394,158.9846265,39
1365667,1.900765136,1171.560258,67
1365683,1.45975632,917.674802,73
1365783,1.184896971,200.34726,23
1365818,0.777171692,217.1230902,85
1365827,4.67831725,248.310681,21
1365925,0.70647172,156.3811185,95
1365986,0.688380931,269.8914957,65
1365993,0.300929651,117.9846072,65
1366098,4.576152086,526.186339,109
1366118,1.013556406,160.6772205,107
1366260,1.055022167,178.3874933,23
1366286,0.724508675,455.4618781,73
1366560,0.602320251,169.8885793,113
1366565,0.77386138,317.3131392,59
1366578,1.166454161,733.2906025,73
1366591,0.821800184,132.0293285,29
1366620,1.602385006,1007.338227,73
1366635,0.418847659,146.6151468,71
1366646,1.08916509,446.5998727,59
1366730,1.031738284,361.1538867,71
1366771,0.74890447,262.1495822,71
1366787,0.426287374,119.0944459,85
1366831,0.403308018,253.5393071,73
1366883,0.887688219,210.7396303,7
1366888,0.795075226,248.2437948,75
1366938,1.031205761,403.7359309,37
1366939,0.78338425,232.5189515,99
1366954,1.209203235,473.4251998,37
1366958,1.375811766,538.6554893,37
1366976,0.449368834,140.6328647,1
1366980,0.685537137,268.4003374,37
1367100,0.998686042,391.0038655,37
1367141,0.81627702,98.71844059,79
1367157,0.576663513,201.8576536,71
1367190,1.144394503,319.716317,85
1367287,1.744441686,444.067557,19
1367347,0.780731765,243.7653817,75
1367376,1.311180194,458.9708754,71
1367470,1.164713475,456.0066443,37
1367617,1.204391586,742.3417496,67
1367645,0.820789791,321.3542269,37
1367673,0.568357377,177.4564059,75
1367693,1.30837783,365.529317,85
1367694,0.649263967,254.1987273,37
1367715,1.061575471,667.3586864,73
1367740,0.540768237,62.64997826,115
1367767,1.07869289,678.1195401,73
1367801,0.731938533,256.2107565,71
1367804,0.934345206,237.8482446,19
1367826,2.970162618,344.1042037,115
1367835,0.443489093,173.6340975,37
1367841,0.51359791,160.3590327,75
1367860,1.43729854,243.0243569,23
1367867,1.152458598,389.4670136,77
1367898,1.448180362,910.3975842,73
1367921,1.440153365,563.846403,37
1367953,0.23863678,150.0188468,73
1367969,0.418512147,163.8551662,37
1368026,0.627950082,246.1985497,65
1368118,1.042378094,427.4153922,59
1368133,0.970685832,271.1862895,85
1368260,1.219534296,340.708569,85
1368278,1.848778674,624.7845347,77
1368282,1.121968229,310.1120192,89
1368353,1.166702008,329.0763448,113
1368369,0.564366987,157.6705707,85
1368404,0.656021862,256.8445669,37
1368444,0.24958171,153.8327944,67
1368450,0.795711912,202.5575562,19
1368460,0.846681412,331.4912703,37
1368482,1.21701129,476.4821962,37
1368494,0.631885096,247.3945812,37
1368555,1.133556349,443.8080592,37
1368569,0.828948567,259.4247821,1
1368579,0.534864932,209.7029275,65
1368586,1.033371137,323.4001392,1
1368693,0.398107319,155.8663025,37
1368710,1.03474609,405.1220342,37
1368733,1.387515471,434.2318847,1
1368785,1.248145102,488.6716536,37
1368802,1.251153771,391.5566144,1
1368851,1.17731093,189.1452138,29
1368952,1.850154474,724.3693419,37
1368959,0.622516411,158.4686632,19
1368976,1.359928523,425.598372,1
1368986,0.478018597,187.1530306,37
1369048,0.960579774,188.6798308,45
1369050,1.21701129,476.4821962,37
1369076,0.814742819,254.9790019,1
1369151,1.152458598,389.4670136,77
1369169,1.100836758,430.9977404,37
1369211,1.278021811,343.1608147,61
1369256,1.873090005,117.5014486,69
1369404,1.294636702,405.1648769,1
1369408,2.412605408,526.5595757,111
1369457,1.132622606,354.4615242,1
1369466,1.487444474,235.8018185,107
1369587,0.8824732,345.5044105,37
1369706,0.242678383,152.5595979,73
1369721,1.234125548,506.0392751,59
1369795,0.942628084,369.0561487,37
1369805,1.291037837,811.6100446,73
1369818,1.209702818,760.478841,73
1369868,0.846405793,251.2245907,99
1369876,1.967855453,440.7135096,81
1369888,1.144424587,193.5040227,23
1369898,5.000000115,611.3649706,53
1369946,4.999999715,692.9351536,31
1370091,1.466126902,574.0155183,37
1370094,0.572899061,360.1525988,73
1370143,1.108990698,454.72914,59
1370165,1.370292614,348.8236369,19
1370191,1.560332635,413.490439,13
1370193,0.484297485,151.2106546,75
1370205,1.289124249,204.3624805,107
1370209,0.456119508,187.026665,59
1370218,0.853460941,217.2582313,19
1370222,1.313587494,352.7105332,61
1370261,5.000000077,265.3846154,21
1370272,0.820789791,321.3542269,37
1370379,1.932683132,1191.233312,67
1370403,1.159902399,186.3483824,29
1370424,1.120314504,296.8849884,13
1370560,1.194365583,418.0806114,71
1370574,1.484724707,582.1116682,65
1370579,4.891907176,591.6146556,79
1370618,1.209702818,760.478841,73
1370693,0.678387897,265.6012789,37
1370702,1.224310093,163.5427878,103
1370705,1.850154474,724.3693419,37
1370887,0.388247842,244.0717377,73
1370947,1.381306094,540.8066194,37
1370955,1.350490925,377.2947034,85
1370971,0.536061116,187.6450245,71
1370981,1.154814427,711.7842502,67
1371011,1.020783663,400.2156614,65
1371141,2.651624725,358.8560569,39
1371369,1.21701129,476.4821962,37
1371390,0.404684411,126.6485876,1
1371411,0.920139202,322.0892877,71
1371414,1.745444945,568.9469197,83
1371416,1.079431419,422.6171587,37
1371446,1.140129443,355.9789695,75
1371563,0.960735732,393.9388617,59
1371653,1.209203235,473.4251998,37
1371710,0.503620751,157.611351,1
1371740,0.835003151,326.9190176,37
1371790,0.427183601,167.4846236,65
1371799,1.796482973,217.2620242,79
1371817,1.492122191,334.1700767,81
1371826,1.331435048,837.005723,73
1371838,0.966642765,607.6793067,73
1371888,1.613211421,631.6017998,37
1371916,0.949821518,371.8725098,37
1371926,0.564366987,157.6705707,85
1371933,1.269240952,520.4379509,59
1371965,1.801888885,1110.616649,67
1372022,1.199569761,754.1087015,73
1372046,0.766264801,314.1982474,59
1372175,0.495277062,132.9865254,61
1372192,0.317243679,103.4090558,83
1372257,2.207833433,690.9556635,1
1372272,0.822018006,321.8350957,37
1372289,0.960991751,228.142091,7
1372303,0.544880538,342.5387736,73
1372304,0.409301591,160.2490649,37
1372308,1.375811766,538.6554893,37
1372317,1.453592866,406.0989076,85
1372362,0.372859755,94.91570962,19
1372547,2.70550136,434.6622634,29
1372554,1.040923535,167.2333957,29
1372649,0.863407279,338.0397536,37
1372675,1.205947594,758.1181222,73
1372688,1.162935842,455.3106685,37
1372691,1.246818058,436.4412899,71
1372774,0.748285992,118.6243929,107
