sampno,vehno,trip,startplace,endplace,startgpsplaceid,endgpsplaceid,newgpslist
2239007,1,3.0,REDACTED,REDACTED,3.0,4.0,
2239007,1,4.0,REDACTED,REDACTED,4.0,5.0,
2239007,1,5.0,REDACTED,REDACTED,5.0,6.0,
2239382,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2239382,1,2.0,REDACTED,REDACTED,3.0,4.0,
2239382,1,3.0,REDACTED,REDACTED,4.0,5.0,
2239382,1,4.0,REDACTED,REDACTED,5.0,6.0,
2239382,1,5.0,REDACTED,REDACTED,6.0,7.0,
2239382,1,6.0,REDACTED,REDACTED,7.0,9.0,8
2239382,1,7.0,REDACTED,REDACTED,9.0,10.0,
2246360,1,1.0,REDACTED,REDACTED,1.0,2.0,
2246360,1,2.0,REDACTED,REDACTED,2.0,3.0,
2246360,1,3.0,REDACTED,REDACTED,3.0,4.0,
2246360,1,4.0,REDACTED,REDACTED,4.0,5.0,
2246360,3,1.0,REDACTED,REDACTED,1.0,2.0,
2246360,3,2.0,REDACTED,REDACTED,2.0,3.0,
2246360,3,3.0,REDACTED,REDACTED,3.0,4.0,
2246360,3,4.0,REDACTED,REDACTED,4.0,5.0,
2246809,1,1.0,REDACTED,REDACTED,1.0,2.0,
2246809,1,2.0,REDACTED,REDACTED,2.0,3.0,
2248993,1,1.0,REDACTED,REDACTED,1.0,2.0,
2248993,1,2.0,REDACTED,REDACTED,2.0,3.0,
2248993,1,3.0,REDACTED,REDACTED,3.0,4.0,
2253778,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2253778,1,2.0,REDACTED,REDACTED,3.0,4.0,
2253778,1,3.0,REDACTED,REDACTED,,,
2253778,1,4.0,REDACTED,REDACTED,,,
2253778,1,5.0,REDACTED,REDACTED,4.0,5.0,
2253778,3,1.0,REDACTED,REDACTED,1.0,2.0,
2253778,3,2.0,REDACTED,REDACTED,2.0,3.0,
2253778,3,3.0,REDACTED,REDACTED,3.0,4.0,
2253778,3,4.0,REDACTED,REDACTED,4.0,5.0,
2253778,3,5.0,REDACTED,REDACTED,5.0,6.0,
2259514,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2259514,1,2.0,REDACTED,REDACTED,3.0,4.0,
2261479,1,1.0,REDACTED,REDACTED,1.0,2.0,
2261479,1,2.0,REDACTED,REDACTED,,,
2261479,1,3.0,REDACTED,REDACTED,,,
2261479,1,4.0,REDACTED,REDACTED,,,
2261479,1,5.0,REDACTED,REDACTED,,,
2261479,1,6.0,REDACTED,REDACTED,,,
2261479,1,7.0,REDACTED,REDACTED,,,
2261479,1,8.0,REDACTED,REDACTED,,,
2261479,1,9.0,REDACTED,REDACTED,,,
2261479,1,10.0,REDACTED,REDACTED,,,
2261479,1,11.0,REDACTED,REDACTED,,,
2261479,1,12.0,REDACTED,REDACTED,,,
2264740,1,1.0,REDACTED,REDACTED,,,
2264740,1,2.0,REDACTED,REDACTED,1.0,2.0,
2264740,1,3.0,REDACTED,REDACTED,2.0,3.0,
2264740,1,999.0,REDACTED,REDACTED,3.0,5.0,"4, 5"
2264830,1,1.0,REDACTED,REDACTED,,,
2264830,1,2.0,REDACTED,REDACTED,,,
2264830,1,3.0,REDACTED,REDACTED,,,
2264830,1,4.0,REDACTED,REDACTED,1.0,3.0,2
2264830,1,5.0,REDACTED,REDACTED,3.0,4.0,
2264830,1,6.0,REDACTED,REDACTED,4.0,5.0,
2264830,2,1.0,REDACTED,REDACTED,1.0,2.0,
2264830,2,2.0,REDACTED,REDACTED,2.0,3.0,
2264830,2,3.0,REDACTED,REDACTED,3.0,4.0,
2264830,2,4.0,REDACTED,REDACTED,4.0,5.0,
2264830,3,1.0,REDACTED,REDACTED,1.0,2.0,
2264830,3,2.0,REDACTED,REDACTED,,,
2266571,1,1.0,REDACTED,REDACTED,1.0,2.0,
2266571,1,2.0,REDACTED,REDACTED,2.0,3.0,
2266571,1,3.0,REDACTED,REDACTED,3.0,4.0,
2266571,1,4.0,REDACTED,REDACTED,4.0,5.0,
2266571,1,5.0,REDACTED,REDACTED,5.0,6.0,
2266571,1,6.0,REDACTED,REDACTED,6.0,8.0,7
2267804,1,1.0,REDACTED,REDACTED,1.0,2.0,
2267804,1,2.0,REDACTED,REDACTED,2.0,3.0,
2267804,1,3.0,REDACTED,REDACTED,3.0,4.0,
2267804,1,4.0,REDACTED,REDACTED,4.0,5.0,
2267804,2,1.0,REDACTED,REDACTED,1.0,2.0,
2267804,2,2.0,REDACTED,REDACTED,2.0,3.0,
2268045,1,1.0,REDACTED,REDACTED,1.0,2.0,
2268045,1,2.0,REDACTED,REDACTED,2.0,3.0,
2268045,1,3.0,REDACTED,REDACTED,3.0,4.0,
2268045,1,4.0,REDACTED,REDACTED,4.0,5.0,
2268045,1,5.0,REDACTED,REDACTED,5.0,6.0,
2268045,2,1.0,REDACTED,REDACTED,1.0,2.0,
2268045,2,2.0,REDACTED,REDACTED,2.0,3.0,
2269840,1,1.0,REDACTED,REDACTED,4.0,5.0,
2269840,1,1.5,REDACTED,REDACTED,5.0,6.0,
2269840,1,2.0,REDACTED,REDACTED,6.0,7.0,
2281511,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2281511,1,2.0,REDACTED,REDACTED,3.0,4.0,
2281511,1,3.0,REDACTED,REDACTED,4.0,5.0,
2281511,1,4.0,REDACTED,REDACTED,5.0,6.0,
2291208,1,1.0,REDACTED,REDACTED,1.0,2.0,
1763198,1,6.0,REDACTED,REDACTED,6.0,7.0,
1768608,1,1.0,REDACTED,REDACTED,1.0,2.0,
1768608,1,2.0,REDACTED,REDACTED,2.0,3.0,
1768608,2,1.0,REDACTED,REDACTED,1.0,2.0,
1768608,2,2.0,REDACTED,REDACTED,2.0,3.0,
1768608,2,3.0,REDACTED,REDACTED,3.0,4.0,
1768608,2,4.0,REDACTED,REDACTED,4.0,5.0,
1768608,2,5.0,REDACTED,REDACTED,5.0,6.0,
1771163,1,1.0,REDACTED,REDACTED,1.0,2.0,
1771163,1,2.0,REDACTED,REDACTED,2.0,3.0,
1771163,1,3.0,REDACTED,REDACTED,3.0,4.0,
1771163,1,4.0,REDACTED,REDACTED,4.0,5.0,
1771163,1,5.0,REDACTED,REDACTED,5.0,6.0,
1771163,1,6.0,REDACTED,REDACTED,6.0,7.0,
1771163,1,7.0,REDACTED,REDACTED,7.0,8.0,
1771163,1,8.0,REDACTED,REDACTED,8.0,12.0,"9, 10, 11"
1771163,1,9.0,REDACTED,REDACTED,12.0,13.0,
1771163,1,10.0,REDACTED,REDACTED,13.0,16.0,"14, 15"
1771163,1,11.0,REDACTED,REDACTED,16.0,17.0,
1771163,1,12.0,REDACTED,REDACTED,17.0,18.0,
1771163,2,1.0,REDACTED,REDACTED,1.0,2.0,
1771163,2,2.0,REDACTED,REDACTED,2.0,3.0,
1771163,2,3.0,REDACTED,REDACTED,3.0,4.0,
1771163,2,4.0,REDACTED,REDACTED,4.0,5.0,
1771163,2,5.0,REDACTED,REDACTED,5.0,6.0,
1771163,2,6.0,REDACTED,REDACTED,6.0,8.0,7
1771163,2,6.5,REDACTED,REDACTED,8.0,24.0,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23"
1771163,2,7.0,REDACTED,REDACTED,24.0,25.0,
1771163,2,8.0,REDACTED,REDACTED,25.0,26.0,
1771163,2,9.0,REDACTED,REDACTED,26.0,33.0,"27, 28, 29, 30, 31, 32"
1771163,2,10.0,REDACTED,REDACTED,33.0,35.0,34
1772847,1,1.0,REDACTED,REDACTED,1.0,2.0,
1772847,1,2.0,REDACTED,REDACTED,2.0,3.0,
1772847,1,3.0,REDACTED,REDACTED,3.0,4.0,
1772847,1,4.0,REDACTED,REDACTED,4.0,5.0,
1772847,1,5.0,REDACTED,REDACTED,5.0,6.0,
1772847,2,1.0,REDACTED,REDACTED,1.0,2.0,
2110228,1,6.0,REDACTED,REDACTED,6.0,7.0,
2111735,1,1.0,REDACTED,REDACTED,1.0,2.0,
2111735,1,2.0,REDACTED,REDACTED,2.0,3.0,
2111735,2,1.0,REDACTED,REDACTED,1.0,2.0,
2111735,2,2.0,REDACTED,REDACTED,2.0,3.0,
2113763,1,-999.0,REDACTED,REDACTED,1.0,2.0,1
2113763,1,1.0,REDACTED,REDACTED,2.0,3.0,
2115522,1,1.0,REDACTED,REDACTED,1.0,2.0,
2115522,1,2.0,REDACTED,REDACTED,2.0,3.0,
2115522,1,3.0,REDACTED,REDACTED,3.0,4.0,
2115522,1,4.0,REDACTED,REDACTED,4.0,5.0,
2115522,1,5.0,REDACTED,REDACTED,5.0,8.0,"6, 7"
2115522,1,5.5,REDACTED,REDACTED,8.0,10.0,9
2115522,1,6.0,REDACTED,REDACTED,10.0,11.0,
2115522,1,7.0,REDACTED,REDACTED,11.0,12.0,
2118071,2,1.0,REDACTED,REDACTED,1.0,2.0,
2118071,2,2.0,REDACTED,REDACTED,2.0,3.0,
2118071,2,3.0,REDACTED,REDACTED,3.0,4.0,
2118071,2,4.0,REDACTED,REDACTED,4.0,5.0,
2118071,2,5.0,REDACTED,REDACTED,5.0,6.0,
2118071,2,6.0,REDACTED,REDACTED,6.0,7.0,
2118071,2,7.0,REDACTED,REDACTED,7.0,8.0,
2118071,2,8.0,REDACTED,REDACTED,8.0,9.0,
2118071,3,1.0,REDACTED,REDACTED,1.0,2.0,
2118071,3,2.0,REDACTED,REDACTED,2.0,3.0,
2118071,3,3.0,REDACTED,REDACTED,3.0,4.0,
2118071,3,4.0,REDACTED,REDACTED,4.0,5.0,
2118071,3,5.0,REDACTED,REDACTED,5.0,6.0,
2118071,3,6.0,REDACTED,REDACTED,6.0,7.0,
2124189,2,1.0,REDACTED,REDACTED,1.0,2.0,
2124189,2,2.0,REDACTED,REDACTED,2.0,3.0,
2124189,2,3.0,REDACTED,REDACTED,3.0,4.0,
2138491,1,1.0,REDACTED,REDACTED,,,
2138491,1,2.0,REDACTED,REDACTED,1.0,3.0,2
2138491,2,1.0,REDACTED,REDACTED,1.0,3.0,2
2138491,2,2.0,REDACTED,REDACTED,3.0,4.0,
2140668,1,1.0,REDACTED,REDACTED,1.0,2.0,
2140668,1,2.0,REDACTED,REDACTED,2.0,3.0,
2142467,1,1.0,REDACTED,REDACTED,1.0,2.0,
2142467,1,2.0,REDACTED,REDACTED,2.0,3.0,
2142467,2,1.0,REDACTED,REDACTED,1.0,2.0,
2142467,2,2.0,REDACTED,REDACTED,2.0,3.0,
2142467,2,3.0,REDACTED,REDACTED,3.0,4.0,
2142467,2,4.0,REDACTED,REDACTED,4.0,5.0,
2142467,2,5.0,REDACTED,REDACTED,5.0,6.0,
2142467,2,6.0,REDACTED,REDACTED,6.0,7.0,
2142467,2,7.0,REDACTED,REDACTED,7.0,8.0,
2142467,2,8.0,REDACTED,REDACTED,8.0,9.0,
2142774,1,1.0,REDACTED,REDACTED,1.0,2.0,
2142774,1,2.0,REDACTED,REDACTED,2.0,3.0,
2142774,1,3.0,REDACTED,REDACTED,3.0,4.0,
2142774,1,4.0,REDACTED,REDACTED,4.0,5.0,
2142774,1,5.0,REDACTED,REDACTED,5.0,6.0,
2142774,1,6.0,REDACTED,REDACTED,6.0,7.0,
2142774,1,7.0,REDACTED,REDACTED,7.0,8.0,
2143135,1,1.0,REDACTED,REDACTED,1.0,2.0,
2143135,1,2.0,REDACTED,REDACTED,2.0,3.0,
2143135,1,3.0,REDACTED,REDACTED,3.0,4.0,
2143135,1,4.0,REDACTED,REDACTED,4.0,5.0,
2143135,1,5.0,REDACTED,REDACTED,5.0,6.0,
2143135,1,6.0,REDACTED,REDACTED,6.0,7.0,
2143135,1,7.0,REDACTED,REDACTED,7.0,8.0,
2143234,2,1.0,REDACTED,REDACTED,1.0,2.0,
2145125,1,1.0,REDACTED,REDACTED,1.0,2.0,
2145125,1,2.0,REDACTED,REDACTED,2.0,3.0,
2145125,1,3.0,REDACTED,REDACTED,3.0,4.0,
2158234,1,1.0,REDACTED,REDACTED,1.0,2.0,
2158234,1,2.0,REDACTED,REDACTED,2.0,3.0,
2158234,1,3.0,REDACTED,REDACTED,3.0,4.0,
2158234,1,4.0,REDACTED,REDACTED,4.0,5.0,
2158234,1,5.0,REDACTED,REDACTED,5.0,6.0,
2158234,1,6.0,REDACTED,REDACTED,6.0,7.0,
2158234,1,7.0,REDACTED,REDACTED,7.0,8.0,
2160062,1,1.0,REDACTED,REDACTED,1.0,2.0,
2160062,1,2.0,REDACTED,REDACTED,2.0,3.0,
2160062,1,3.0,REDACTED,REDACTED,3.0,4.0,
2160062,1,4.0,REDACTED,REDACTED,4.0,5.0,
2160062,1,5.0,REDACTED,REDACTED,5.0,6.0,
2160062,3,1.0,REDACTED,REDACTED,1.0,2.0,
2160062,3,2.0,REDACTED,REDACTED,2.0,3.0,
2164601,2,1.0,REDACTED,REDACTED,10.0,11.0,
2164601,2,2.0,REDACTED,REDACTED,11.0,12.0,
2169564,1,1.0,REDACTED,REDACTED,,,
2169564,1,2.0,REDACTED,REDACTED,,,
2169564,1,3.0,REDACTED,REDACTED,1.0,3.0,2
2169564,1,4.0,REDACTED,REDACTED,3.0,5.0,4
2169564,1,5.0,REDACTED,REDACTED,5.0,7.0,6
2169564,1,6.0,REDACTED,REDACTED,7.0,8.0,
2169564,1,7.0,REDACTED,REDACTED,8.0,13.0,"9, 10, 11, 12"
2171118,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2171118,1,2.0,REDACTED,REDACTED,3.0,4.0,
2171118,1,3.0,REDACTED,REDACTED,,,
2171118,1,3.0,REDACTED,REDACTED,,4.0,
2171118,1,3.0,REDACTED,REDACTED,4.0,,
2171118,1,3.0,REDACTED,REDACTED,4.0,4.0,
2171118,1,4.0,REDACTED,REDACTED,4.0,5.0,
2171118,1,5.0,REDACTED,REDACTED,5.0,6.0,
2171118,2,1.0,REDACTED,REDACTED,1.0,2.0,
2171118,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2171118,2,3.0,REDACTED,REDACTED,4.0,5.0,
2172179,1,1.0,REDACTED,REDACTED,1.0,2.0,
2172179,1,2.0,REDACTED,REDACTED,2.0,3.0,
2172179,1,3.0,REDACTED,REDACTED,3.0,4.0,
2172179,1,4.0,REDACTED,REDACTED,4.0,5.0,
2172179,2,1.0,REDACTED,REDACTED,1.0,2.0,
2172179,2,2.0,REDACTED,REDACTED,2.0,3.0,
2172179,2,3.0,REDACTED,REDACTED,3.0,4.0,
2172179,2,4.0,REDACTED,REDACTED,4.0,5.0,
2172179,2,5.0,REDACTED,REDACTED,5.0,6.0,
2172179,2,6.0,REDACTED,REDACTED,6.0,7.0,
2172179,2,7.0,REDACTED,REDACTED,7.0,8.0,
2172179,2,8.0,REDACTED,REDACTED,8.0,9.0,
2172179,2,9.0,REDACTED,REDACTED,9.0,10.0,
2172179,2,10.0,REDACTED,REDACTED,10.0,11.0,
2172179,2,11.0,REDACTED,REDACTED,11.0,12.0,
2172179,2,12.0,REDACTED,REDACTED,12.0,13.0,
2172179,2,13.0,REDACTED,REDACTED,13.0,14.0,
2173648,1,1.0,REDACTED,REDACTED,1.0,2.0,
2173648,1,2.0,REDACTED,REDACTED,2.0,3.0,
2173648,1,3.0,REDACTED,REDACTED,3.0,4.0,
2173648,1,4.0,REDACTED,REDACTED,4.0,5.0,
2173648,1,5.0,REDACTED,REDACTED,5.0,7.0,6
2174068,1,1.0,REDACTED,REDACTED,1.0,2.0,
2174068,1,2.0,REDACTED,REDACTED,2.0,4.0,3
2174068,1,3.0,REDACTED,REDACTED,4.0,5.0,
2174068,1,4.0,REDACTED,REDACTED,5.0,8.0,"6, 7"
2174068,1,999.0,REDACTED,REDACTED,8.0,9.0,9
2174068,2,1.0,REDACTED,REDACTED,1.0,2.0,
2174068,2,2.0,REDACTED,REDACTED,2.0,3.0,
2174068,2,3.0,REDACTED,REDACTED,3.0,4.0,
2174068,2,4.0,REDACTED,REDACTED,4.0,6.0,5
2174068,2,5.0,REDACTED,REDACTED,6.0,7.0,
2174068,2,6.0,REDACTED,REDACTED,7.0,8.0,
2175988,1,1.0,REDACTED,REDACTED,1.0,2.0,
2175988,1,2.0,REDACTED,REDACTED,2.0,3.0,
2177861,1,1.0,REDACTED,REDACTED,1.0,2.0,
2177861,1,2.0,REDACTED,REDACTED,2.0,3.0,
2177861,1,3.0,REDACTED,REDACTED,3.0,4.0,
2179333,2,1.0,REDACTED,REDACTED,1.0,2.0,
2179333,2,2.0,REDACTED,REDACTED,2.0,3.0,
2179333,2,3.0,REDACTED,REDACTED,3.0,4.0,
2179333,2,4.0,REDACTED,REDACTED,4.0,5.0,
2183489,1,1.0,REDACTED,REDACTED,1.0,2.0,
2183489,1,2.0,REDACTED,REDACTED,2.0,3.0,
2183489,1,3.0,REDACTED,REDACTED,3.0,4.0,
2183489,1,4.0,REDACTED,REDACTED,4.0,5.0,
2183489,1,5.0,REDACTED,REDACTED,5.0,6.0,
2183489,1,6.0,REDACTED,REDACTED,6.0,7.0,
2183489,1,7.0,REDACTED,REDACTED,7.0,8.0,
2183489,1,8.0,REDACTED,REDACTED,8.0,9.0,
2183489,1,9.0,REDACTED,REDACTED,9.0,10.0,
2183489,1,10.0,REDACTED,REDACTED,10.0,11.0,
2183489,1,11.0,REDACTED,REDACTED,11.0,12.0,
2183489,1,12.0,REDACTED,REDACTED,12.0,13.0,
2183489,1,13.0,REDACTED,REDACTED,13.0,14.0,
2183489,1,14.0,REDACTED,REDACTED,14.0,15.0,
2183489,1,15.0,REDACTED,REDACTED,15.0,16.0,
2183489,1,16.0,REDACTED,REDACTED,16.0,17.0,
2183999,1,1.0,REDACTED,REDACTED,1.0,2.0,
2183999,1,2.0,REDACTED,REDACTED,2.0,3.0,
2183999,1,3.0,REDACTED,REDACTED,3.0,4.0,
2183999,1,4.0,REDACTED,REDACTED,4.0,5.0,
2183999,1,5.0,REDACTED,REDACTED,5.0,6.0,
2183999,1,6.0,REDACTED,REDACTED,6.0,7.0,
2183999,2,1.0,REDACTED,REDACTED,1.0,2.0,
2183999,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2189741,1,1.0,REDACTED,REDACTED,1.0,2.0,
2189741,1,2.0,REDACTED,REDACTED,2.0,3.0,
2189741,1,3.0,REDACTED,REDACTED,3.0,4.0,
2189741,1,4.0,REDACTED,REDACTED,4.0,5.0,
2189741,1,5.0,REDACTED,REDACTED,5.0,6.0,
2189741,1,6.0,REDACTED,REDACTED,6.0,7.0,
2189741,2,1.0,REDACTED,REDACTED,1.0,2.0,
2189741,2,2.0,REDACTED,REDACTED,2.0,3.0,
2189741,2,3.0,REDACTED,REDACTED,3.0,4.0,
2189741,2,4.0,REDACTED,REDACTED,4.0,5.0,
2194348,1,1.0,REDACTED,REDACTED,1.0,2.0,
2194348,1,2.0,REDACTED,REDACTED,,,
2194348,1,3.0,REDACTED,REDACTED,2.0,3.0,
2194348,1,4.0,REDACTED,REDACTED,3.0,5.0,4
2194710,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2194710,1,2.0,REDACTED,REDACTED,3.0,4.0,
2194710,1,3.0,REDACTED,REDACTED,4.0,5.0,
2194710,1,4.0,REDACTED,REDACTED,5.0,6.0,
2194710,1,5.0,REDACTED,REDACTED,6.0,7.0,
2194710,1,6.0,REDACTED,REDACTED,7.0,8.0,
2194710,1,7.0,REDACTED,REDACTED,8.0,9.0,
2194710,1,8.0,REDACTED,REDACTED,9.0,10.0,
2194710,1,9.0,REDACTED,REDACTED,10.0,11.0,
2194710,1,10.0,REDACTED,REDACTED,11.0,13.0,12
2194710,1,11.0,REDACTED,REDACTED,13.0,14.0,
2194710,1,12.0,REDACTED,REDACTED,14.0,15.0,
2194710,2,1.0,REDACTED,REDACTED,1.0,2.0,
2194710,2,2.0,REDACTED,REDACTED,2.0,3.0,
2194710,2,3.0,REDACTED,REDACTED,3.0,4.0,
2194710,2,4.0,REDACTED,REDACTED,4.0,5.0,
2194710,3,1.0,REDACTED,REDACTED,1.0,2.0,
2194710,3,2.0,REDACTED,REDACTED,2.0,3.0,
2194710,3,3.0,REDACTED,REDACTED,3.0,4.0,
2194710,3,4.0,REDACTED,REDACTED,4.0,5.0,
2194710,3,5.0,REDACTED,REDACTED,5.0,6.0,
2194710,3,6.0,REDACTED,REDACTED,6.0,7.0,
2194710,3,999.0,REDACTED,REDACTED,7.0,11.0,"8, 9, 10, 11"
2195394,1,1.0,REDACTED,REDACTED,1.0,2.0,
2195394,1,2.0,REDACTED,REDACTED,2.0,3.0,
2195394,1,3.0,REDACTED,REDACTED,3.0,4.0,
2195580,1,1.0,REDACTED,REDACTED,1.0,2.0,
2195580,1,2.0,REDACTED,REDACTED,2.0,3.0,
2195580,1,3.0,REDACTED,REDACTED,3.0,4.0,
2195580,1,4.0,REDACTED,REDACTED,4.0,5.0,
2195580,1,5.0,REDACTED,REDACTED,5.0,6.0,
2195580,1,6.0,REDACTED,REDACTED,6.0,7.0,
2195580,1,7.0,REDACTED,REDACTED,7.0,8.0,
2195580,1,8.0,REDACTED,REDACTED,8.0,9.0,
2195580,1,9.0,REDACTED,REDACTED,9.0,10.0,
2195942,1,1.0,REDACTED,REDACTED,1.0,2.0,
2195942,1,2.0,REDACTED,REDACTED,2.0,3.0,
2195942,1,3.0,REDACTED,REDACTED,3.0,5.0,4
2195942,1,4.0,REDACTED,REDACTED,5.0,6.0,
2195942,2,1.0,REDACTED,REDACTED,1.0,2.0,
2195942,2,2.0,REDACTED,REDACTED,2.0,3.0,
2197883,1,1.0,REDACTED,REDACTED,1.0,2.0,
2197883,1,2.0,REDACTED,REDACTED,2.0,3.0,
2197883,1,3.0,REDACTED,REDACTED,,,
2197883,2,1.0,REDACTED,REDACTED,1.0,2.0,
2197883,2,2.0,REDACTED,REDACTED,2.0,3.0,
2197883,2,999.0,REDACTED,REDACTED,3.0,5.0,"4, 5"
2199289,1,1.0,REDACTED,REDACTED,1.0,2.0,
2199289,1,2.0,REDACTED,REDACTED,2.0,3.0,
2199289,1,3.0,REDACTED,REDACTED,3.0,4.0,
2199289,1,4.0,REDACTED,REDACTED,4.0,6.0,5
2199289,1,5.0,REDACTED,REDACTED,6.0,10.0,"7, 8, 9"
2200752,1,1.0,REDACTED,REDACTED,1.0,2.0,
2200752,1,2.0,REDACTED,REDACTED,2.0,3.0,
2200752,1,3.0,REDACTED,REDACTED,3.0,4.0,
2200752,1,4.0,REDACTED,REDACTED,4.0,5.0,
2203100,1,1.0,REDACTED,REDACTED,1.0,2.0,
2203100,1,2.0,REDACTED,REDACTED,2.0,3.0,
2203100,1,999.0,REDACTED,REDACTED,3.0,4.0,4
2203100,2,1.0,REDACTED,REDACTED,1.0,2.0,
2203100,2,2.0,REDACTED,REDACTED,2.0,3.0,
2203100,2,3.0,REDACTED,REDACTED,3.0,4.0,
2206467,1,1.0,REDACTED,REDACTED,3.0,4.0,
2206467,1,2.0,REDACTED,REDACTED,4.0,5.0,
2206467,1,3.0,REDACTED,REDACTED,5.0,6.0,
2206467,1,4.0,REDACTED,REDACTED,6.0,7.0,
2206467,1,5.0,REDACTED,REDACTED,7.0,8.0,
2206467,1,6.0,REDACTED,REDACTED,8.0,9.0,
2206467,1,7.0,REDACTED,REDACTED,9.0,11.0,10
2215330,1,1.0,REDACTED,REDACTED,1.0,2.0,
2215330,1,3.0,REDACTED,REDACTED,3.0,4.0,
2215330,1,4.0,REDACTED,REDACTED,4.0,6.0,5
2215330,1,5.0,REDACTED,REDACTED,6.0,7.0,
2215330,1,6.0,REDACTED,REDACTED,7.0,8.0,
2291208,1,2.0,REDACTED,REDACTED,2.0,3.0,
2291208,1,3.0,REDACTED,REDACTED,3.0,4.0,
2291208,1,3.0,REDACTED,REDACTED,3.0,4.0,
2291208,1,4.0,REDACTED,REDACTED,4.0,8.0,"5, 6, 7"
2291208,1,4.5,REDACTED,REDACTED,8.0,9.0,
2291208,1,5.0,REDACTED,REDACTED,9.0,10.0,
2291208,1,6.0,REDACTED,REDACTED,10.0,11.0,
2291208,2,1.0,REDACTED,REDACTED,1.0,2.0,
2291208,2,2.0,REDACTED,REDACTED,2.0,3.0,
2291208,2,3.0,REDACTED,REDACTED,3.0,4.0,
2291208,2,4.0,REDACTED,REDACTED,4.0,5.0,
2291208,2,5.0,REDACTED,REDACTED,5.0,6.0,
2291208,2,6.0,REDACTED,REDACTED,6.0,7.0,
2483552,1,1.0,REDACTED,REDACTED,1.0,2.0,
2483552,1,2.0,REDACTED,REDACTED,2.0,3.0,
2483552,1,3.0,REDACTED,REDACTED,3.0,4.0,
2483552,1,4.0,REDACTED,REDACTED,4.0,5.0,
2483552,1,5.0,REDACTED,REDACTED,5.0,6.0,
2483552,1,6.0,REDACTED,REDACTED,6.0,8.0,7
2483552,1,7.0,REDACTED,REDACTED,8.0,9.0,
2483552,1,8.0,REDACTED,REDACTED,9.0,10.0,
2487482,1,1.0,REDACTED,REDACTED,1.0,2.0,
2487482,1,2.0,REDACTED,REDACTED,2.0,3.0,
2487482,1,3.0,REDACTED,REDACTED,3.0,4.0,
2487482,1,4.0,REDACTED,REDACTED,4.0,5.0,
2487482,1,5.0,REDACTED,REDACTED,5.0,6.0,
2487482,1,6.0,REDACTED,REDACTED,6.0,7.0,
2487482,1,7.0,REDACTED,REDACTED,,,
2487482,2,1.0,REDACTED,REDACTED,1.0,2.0,
2487482,2,2.0,REDACTED,REDACTED,2.0,3.0,
2487482,2,3.0,REDACTED,REDACTED,3.0,4.0,
2487482,2,4.0,REDACTED,REDACTED,4.0,5.0,
2492506,1,1.0,REDACTED,REDACTED,1.0,2.0,
2492506,1,2.0,REDACTED,REDACTED,2.0,3.0,
2492506,1,3.0,REDACTED,REDACTED,3.0,4.0,
2492506,1,4.0,REDACTED,REDACTED,4.0,5.0,
2492506,1,5.0,REDACTED,REDACTED,5.0,6.0,
2492506,2,1.0,REDACTED,REDACTED,1.0,2.0,
2492506,2,2.0,REDACTED,REDACTED,2.0,3.0,
2492506,2,3.0,REDACTED,REDACTED,3.0,4.0,
2492506,2,4.0,REDACTED,REDACTED,4.0,5.0,
2496311,1,1.0,REDACTED,REDACTED,1.0,2.0,
2496311,1,2.0,REDACTED,REDACTED,2.0,3.0,
2496311,1,3.0,REDACTED,REDACTED,3.0,4.0,
2496311,1,4.0,REDACTED,REDACTED,4.0,5.0,
2496311,2,1.0,REDACTED,REDACTED,1.0,2.0,
2496311,2,2.0,REDACTED,REDACTED,2.0,3.0,
2498788,1,1.0,REDACTED,REDACTED,1.0,2.0,
2498788,1,2.0,REDACTED,REDACTED,2.0,3.0,
2498788,1,3.0,REDACTED,REDACTED,,,
2498788,1,4.0,REDACTED,REDACTED,3.0,4.0,
2500911,1,1.0,REDACTED,REDACTED,1.0,2.0,
2500911,1,2.0,REDACTED,REDACTED,2.0,3.0,
2510248,1,1.0,REDACTED,REDACTED,1.0,4.0,"2, 3"
2510248,1,2.0,REDACTED,REDACTED,4.0,5.0,
2510248,1,3.0,REDACTED,REDACTED,5.0,6.0,
2510248,1,4.0,REDACTED,REDACTED,6.0,7.0,
2510248,2,1.0,REDACTED,REDACTED,1.0,2.0,
2510248,2,2.0,REDACTED,REDACTED,2.0,3.0,
2510248,2,3.0,REDACTED,REDACTED,3.0,4.0,
2510248,2,4.0,REDACTED,REDACTED,4.0,5.0,
2513557,2,1.0,REDACTED,REDACTED,1.0,2.0,
2513557,2,2.0,REDACTED,REDACTED,2.0,3.0,
2514178,1,1.0,REDACTED,REDACTED,1.0,2.0,
2514178,1,2.0,REDACTED,REDACTED,2.0,3.0,
2514178,1,3.0,REDACTED,REDACTED,3.0,4.0,
2514178,2,1.0,REDACTED,REDACTED,1.0,2.0,
2514178,2,2.0,REDACTED,REDACTED,2.0,3.0,
