sampno,perno,cperwgt,cexpperwgt,hctfip
2060862,3,0.788813189,363.3610282,37
2060863,1,0.531392099,244.7818852,37
2060901,1,1.791700197,825.3335961,37
2061255,1,1.422336005,655.1886817,37
2061255,2,0.550627259,253.6424212,37
2061372,1,1.297477974,597.6737426,37
2061643,1,0.648498279,298.7259906,37
2061644,1,1.05979877,488.1885548,37
2061644,2,1.011873417,466.1120914,37
2061900,1,0.143187865,65.95844322,37
2061900,2,0.565676867,260.5749128,37
2061905,1,1.747115277,804.7958788,37
2061905,2,1.829960881,842.9581002,37
2061905,3,0.526851544,242.6903118,37
2061905,4,0.551740824,254.1553765,37
2062344,1,1.027027595,473.0927528,37
2062344,2,2.914893702,1342.724472,37
2062344,3,2.450184003,1128.659347,37
2062344,4,2.339216597,1077.543023,37
2062344,5,2.339216597,1077.543023,37
2062759,1,0.28782241,132.5832887,37
2062759,2,0.263513073,121.3853703,37
2062771,1,0.854700662,393.7116109,37
2062771,2,0.298474919,137.4902891,37
2063128,1,0.928480734,427.6978617,37
2063128,2,0.62960196,290.0215395,37
2063128,3,0.745489014,343.4040639,37
2063431,1,0.18005073,82.93905247,37
2063431,2,0.255247826,117.5780449,37
2063487,1,0.443915808,204.4865711,37
2063487,2,0.464866061,214.1371524,37
2063634,1,3.472228642,1599.456737,37
2063634,2,1.146284602,528.0276213,37
2064655,1,0.99031007,456.1790932,37
2064861,1,0.588812445,271.2321476,37
2064861,2,1.083220186,498.9774588,37
2065077,1,0.740938689,341.3079898,37
2065142,1,0.658651552,303.403022,37
2065428,1,0.507425459,233.741828,37
2065524,1,1.888350294,869.8547565,37
2065524,2,1.715163083,790.0773341,37
2065524,3,3.792282673,1746.887287,37
2065524,4,1.398918057,644.401375,37
2065524,5,3.792282673,1746.887287,37
2065524,6,1.465226063,674.945673,37
2065524,7,2.121464678,977.2371932,37
2065524,8,2.025401876,932.9865658,37
2066053,1,0.447223197,206.0100961,37
2066145,1,2.178003191,1003.281246,37
2066145,2,1.114998915,513.6160979,37
2066285,1,2.195416075,1011.302364,37
2066556,1,1.260609978,580.6907699,37
2066556,2,1.968462338,906.7577841,37
2066556,3,1.143096527,526.5590575,37
2066622,1,0.514463661,236.9839242,37
2066622,2,0.53876458,248.1779645,37
2066740,1,2.534891587,1167.679276,37
2067735,1,1.083220186,498.9774588,37
2067735,2,1.134534147,522.61486,37
2068037,1,0.443915808,204.4865711,37
2068037,2,0.443915808,204.4865711,37
2068421,1,0.381738792,175.8451837,37
2068421,2,0.364557648,167.930815,37
2068421,3,0.3158907,145.5127413,37
2068649,1,0.456458232,210.2641474,37
2068649,2,0.352411711,162.3358782,37
2068914,1,0.673184093,310.0973307,37
2068936,1,0.166189001,76.55374812,37
2069196,1,0.507425459,233.741828,37
2069215,1,0.504215917,232.2633757,37
2069513,1,1.228930054,566.0976442,37
2069513,2,1.287164493,592.922913,37
2069625,1,2.049793436,944.2223594,37
2069625,2,0.078800265,36.29876593,37
2071336,1,0.387081423,178.3062276,37
2071336,2,0.369658036,170.2802717,37
2071465,1,0.707470908,325.8913011,37
2071782,1,0.67916516,312.8524652,37
2072832,1,0.479330163,220.799935,37
2073108,1,1.47888817,681.2390229,37
2073271,1,0.585449905,269.6832181,37
2073271,2,0.559032207,257.5140989,37
2073281,1,1.485831815,684.4375624,37
2073281,2,1.485831815,684.4375624,37
2073281,3,2.115028487,974.2724089,37
2073808,1,0.762019379,351.0186557,37
2073808,2,0.511693608,235.7079194,37
2074131,1,1.588773477,731.856886,37
2074131,2,0.413054197,190.2703957,37
2074292,1,3.163557146,1457.269469,37
2074292,2,3.020244382,1391.253493,37
2074292,3,1.443587357,664.9779615,37
2074843,1,1.041103606,479.5767643,37
2074843,2,0.478032181,220.202029,37
2074843,3,0.500602789,230.5990146,37
2075451,1,0.950876865,438.0144756,37
2075473,1,0.288362237,132.8319562,37
2075473,2,0.742743912,342.1395526,37
2075473,3,0.654200433,301.3526466,37
2075912,1,0.217256205,100.0774823,37
2075912,2,0.449600504,207.105185,37
2075928,1,0.507425459,233.741828,37
2076131,1,0.964367859,444.2290033,37
2076131,2,0.92076948,424.1457288,37
2076131,3,0.371528319,171.1418036,37
2076131,4,0.371528319,171.1418036,37
2076131,5,0.371528319,171.1418036,37
2076560,1,1.23966747,571.0437564,37
2076560,2,1.848092496,851.3102964,37
2076619,1,1.427319807,657.4844336,37
2076619,2,1.199996885,552.7697915,37
2076719,1,2.136267322,984.0559231,37
2076719,2,0.788813189,363.3610282,37
2076719,3,0.823142803,379.174714,37
2076915,1,1.094618692,504.2280976,37
2076915,2,1.146474025,528.1148775,37
2077038,1,1.297477974,597.6737426,37
2077130,1,1.238775907,570.6330644,37
2077317,1,0.977354491,450.2112003,37
2077572,1,1.465307166,674.9830325,37
2077572,2,2.288357062,1054.11495,37
2077572,3,1.836537275,845.9874683,37
2077572,4,1.923629969,886.1060807,37
2077675,1,0.427072896,196.7280071,37
2077702,1,2.0180593,929.6042619,37
2078494,1,0.52803012,243.233214,37
2078526,1,1.844776132,849.7826373,37
2078526,2,3.560130103,1639.947903,37
2078526,3,1.550835603,714.3810821,37
2078607,1,0.705023425,324.7638861,37
2079481,1,0.800508303,368.7482971,37
2079481,2,0.621770016,286.4138119,37
2079597,1,0.75753744,348.9540832,37
2079714,1,1.031752322,475.2691637,37
2079714,2,0.263996188,121.6079141,37
2079867,1,0.432199089,199.0893506,37
2079867,2,0.813451443,374.7104599,37
2079870,1,0.658651552,303.403022,37
2080205,1,0.852085436,392.5069261,37
2080205,2,0.744425805,342.9143043,37
2080205,3,1.340068914,617.2929474,37
2080205,4,1.497619863,689.8676404,37
2080496,1,0.686238064,316.1105467,37
2080496,2,0.686238064,316.1105467,37
2080496,3,1.02242439,470.9723199,37
2080496,4,1.178958728,543.0787185,37
2080714,1,0.673184093,310.0973307,37
2080732,1,2.429043008,1118.920902,37
2080732,2,1.134175514,522.449658,37
2080732,3,1.349940785,621.8403529,37
2080732,4,1.954446734,900.3015984,37
2080760,1,0.214775369,98.9347033,37
2080760,2,1.47576365,679.7997354,37
2080994,1,4.539242038,2090.968657,37
2080994,2,1.753489149,807.731956,37
2080994,3,2.070671742,953.8397984,37
2080994,4,2.070671742,953.8397984,37
2080994,5,2.168884632,999.0808483,37
2081194,1,0.545414122,251.2410278,37
2081194,2,0.350016756,161.2326595,37
2081194,3,0.520811704,239.9081038,37
2081194,4,1.166433603,537.3091108,37
2081194,5,0.520811704,239.9081038,37
2081437,1,0.863162373,397.6094365,37
2081437,2,0.614960201,283.2769204,37
2081437,3,0.760209124,350.1847748,37
2081437,4,0.760209124,350.1847748,37
2081560,1,0.839648117,386.7777664,37
2081680,1,0.781417625,359.9543155,37
2081680,2,0.818397499,376.9888243,37
2081680,3,0.657167658,302.7194768,37
2081680,4,0.657167658,302.7194768,37
2081680,5,0.68824629,317.0356217,37
2081800,1,0.628388227,289.4624422,37
2081873,1,1.246739705,574.3015297,37
2081873,2,0.273266084,125.8780235,37
2083000,1,2.67617616,1232.760982,37
2083000,2,0.691736735,318.6434695,37
2083000,3,1.034503425,476.536439,37
2085835,1,0.320104288,147.4537,37
2085835,2,0.904949079,416.8581767,37
2085835,3,0.760985984,350.5426297,37
2085835,4,0.760985984,350.5426297,37
2085953,1,0.464866061,214.1371524,37
2085953,2,0.443915808,204.4865711,37
2086017,1,0.436663292,187.2206321,65
2086017,2,0.10443694,44.7776358,65
2087294,1,0.429847459,198.0060895,37
2087385,1,2.542890434,1171.363887,37
2087415,1,0.99562791,458.6287174,37
2087415,2,1.042781684,480.3497585,37
2087523,1,2.411120607,1110.665079,37
2087523,2,1.050825578,484.0551194,37
2087553,1,1.840695644,847.9029906,37
2087673,1,0.975120962,449.1823419,37
2087673,2,0.416709807,191.9543259,37
2087673,3,1.547580894,712.8818239,37
2087673,4,1.001919593,461.526935,37
2087983,1,0.628914788,289.7049987,37
2088399,1,1.448714601,667.339789,37
2088399,2,2.27951429,1050.041591,37
2088399,3,1.579629365,727.6447176,37
2088820,1,0.590118315,271.8336875,37
2088820,2,0.340954106,157.0580161,37
2089020,1,5.000000657,2303.213746,37
2089020,2,2.660307606,1225.451248,37
2089020,3,2.276198788,1048.51433,37
2089020,4,2.853260075,1314.333392,37
2089020,5,2.724016624,1254.798342,37
2089664,1,0.85143174,392.205806,37
2089664,2,0.288791014,133.0294691,37
2089820,1,1.344759489,619.4536266,37
2089820,2,0.382302472,176.1048385,37
2089820,3,0.44642094,205.6405419,37
2090417,1,0.334652726,154.1553313,37
2090417,2,0.903533838,416.2062565,37
2090541,1,1.05979877,488.1885548,37
2090541,2,2.469029744,1137.3405,37
2090755,1,4.677265626,2154.548213,37
2090755,2,2.036975155,938.3177124,37
2090755,3,2.133587629,982.8215421,37
2090755,4,2.133587629,982.8215421,37
2090898,1,0.828152899,381.4825778,37
2090898,2,0.867352461,399.5395696,37
2090898,3,0.590050581,271.802486,37
2091461,1,0.681826376,314.0783352,37
2091564,1,0.572755745,263.8357465,37
2091564,2,0.660255528,304.1418818,37
2091564,3,0.524143763,241.4429922,37
2091575,1,1.781280553,820.5338632,37
2091728,1,0.899923359,414.5431158,37
2091861,1,1.90577988,877.8835681,37
2091861,2,0.644100219,296.7000568,37
2091861,3,1.996161246,919.5170832,37
2091861,4,1.602104384,737.9976712,37
2091861,5,1.678062707,772.9873173,37
2091922,1,0.443915808,204.4865711,37
2091922,2,0.298474919,137.4902891,37
2092013,1,0.550114771,253.406347,37
2092013,2,2.180066237,1004.231573,37
2092301,1,0.658651552,303.403022,37
2092344,1,2.144541875,987.8675353,37
2092344,2,2.246263221,1034.72473,37
2092344,3,1.888253455,869.8101483,37
2092344,4,1.888253455,869.8101483,37
2092497,1,0.5681382,261.708708,37
2092497,2,0.54250544,249.9011644,37
2092497,3,0.477923325,220.1518855,37
2092506,1,0.461975351,212.805568,37
2092506,2,0.180009339,82.91998604,37
2092506,3,0.419076591,193.0445678,37
2092667,1,0.442408148,203.7920786,37
2093351,1,0.486004468,223.8744047,37
2093549,1,1.990484287,916.9020339,37
2093549,2,2.476836132,1140.936455,37
2093603,1,1.080902144,497.9096696,37
2093603,2,1.13210601,521.4963563,37
2093623,1,0.206612839,95.17469357,37
2093623,2,1.480897459,682.1645873,37
2093665,1,4.469347411,2058.772208,37
2093665,2,0.937728615,431.9578302,37
2093665,3,2.038811372,939.1635521,37
2093995,1,0.756457712,348.4567144,37
2093995,2,1.932260129,890.081501,37
2093995,3,0.452055533,208.2360761,37
2094341,1,1.459351931,672.239797,37
2094341,2,0.593699002,273.4831046,37
2094341,3,1.459351931,672.239797,37
2094759,1,0.777886981,358.3279506,37
2094759,2,0.275414919,126.8678687,37
2094759,3,1.399727806,644.77438,37
2095291,1,0.64672248,297.907982,37
2095922,1,0.452149029,208.2791445,37
2096433,1,0.886945324,408.564879,37
2096433,2,1.384510245,637.7645216,37
2096433,3,1.111368024,511.9435548,37
2097246,1,1.130184693,520.6113159,37
2097246,2,1.011873417,466.1120914,37
2097623,1,0.456458232,210.2641474,37
2097623,2,0.155687233,71.71618577,37
2098017,1,1.162618444,535.5516861,37
2099795,1,0.599580675,276.1924542,37
2099795,2,0.58014572,267.2398841,37
2099795,3,0.58014572,267.2398841,37
2100138,1,0.435295163,200.5155341,37
2100138,2,0.974331662,448.8187566,37
2100316,1,1.056553911,486.6938344,37
2100316,2,2.262582086,1042.241895,37
2100316,3,3.561020611,1640.358109,37
2100316,4,1.992168486,917.6778475,37
2100372,1,0.746198829,343.7310351,37
2100969,1,0.990102626,456.0835355,37
2100969,2,0.957949577,441.2724688,37
2101089,1,0.813578102,374.7688045,37
2101089,2,0.852085436,392.5069261,37
2101089,3,1.279435712,589.3627065,37
2101089,4,1.852303489,853.2500595,37
2101089,5,0.716558312,330.0773476,37
2101784,1,0.792252118,364.9451455,37
2101784,2,0.756457712,348.4567144,37
2101784,3,0.666273184,306.9138711,37
2102240,1,1.083220186,498.9774588,37
2102240,2,1.134534147,522.61486,37
2102529,1,0.595671012,274.3914965,37
2102529,2,0.457881233,210.9196422,37
2102551,1,0.81607475,375.9188672,37
2102551,2,0.854700662,393.7116109,37
2102763,1,0.505157536,232.6971256,37
2102790,1,2.457161065,1131.873279,37
2102790,2,0.400022493,184.2674367,37
2102790,3,2.003880483,923.0728936,37
2102910,1,0.291663493,134.3526555,37
2102910,2,0.291663493,134.3526555,37
2103112,1,1.063224281,489.7664917,37
2103112,2,0.378064378,174.1525914,37
2103112,3,0.634917408,292.470062,37
2103112,4,0.634917408,292.470062,37
2103160,1,0.673184093,310.0973307,37
2103267,1,0.883956987,407.1883229,37
2103394,1,1.656814319,763.1994025,37
2103754,1,1.996161246,919.5170832,37
2103754,2,0.343172874,158.0800752,37
2103754,3,1.295402304,596.7176004,37
2103754,4,1.678062707,772.9873173,37
2103754,5,3.595418892,1656.203425,37
2103754,6,3.76604952,1734.803177,37
2104659,1,1.796323411,827.4632456,37
2104659,2,1.715002978,790.003583,37
2105161,1,0.899923359,414.5431158,37
2105252,1,0.648039604,298.5147054,37
2105252,2,0.618784,285.0383253,37
2105378,1,0.425646926,196.0711445,37
2105378,2,0.406474924,187.2397019,37
2105378,3,0.273847452,126.1458268,37
2105519,1,2.344517638,1079.984909,37
2105519,2,0.275212272,126.7745209,37
2106211,1,1.519334531,699.8703435,37
2106260,1,0.920075724,423.8261551,37
2106260,2,0.672440503,309.7548014,37
2106260,3,1.32704495,611.293554,37
2106553,1,1.668771482,768.7073823,37
2106883,1,0.858546652,395.4832381,37
2106883,2,0.899189763,414.20519,37
2107058,1,0.409318186,188.5494295,37
2107155,1,0.658651552,303.403022,37
2107333,1,0.547088501,252.012318,37
2107632,1,2.586162614,1191.2969,37
2107632,2,2.586162614,1191.2969,37
2107765,1,0.92335527,425.3368543,37
2108917,1,0.719787336,331.5647739,37
2108917,2,0.753840085,347.2509237,37
2108917,3,0.605372319,278.8603329,37
2109025,1,0.33483357,154.2386361,37
2109025,2,0.863162373,397.6094365,37
2109025,3,0.760209124,350.1847748,37
2109025,4,1.627065352,749.4957585,37
2109168,1,0.705023425,324.7638861,37
2109188,1,1.300273587,598.961521,37
2109641,1,1.618269901,745.4441981,37
2109641,2,4.009391726,1846.896985,37
2109641,3,5.000000657,2303.213746,37
2109641,4,5.000000657,2303.213746,37
2109641,5,3.370022227,1552.3761,37
2110228,1,0.326731395,150.5064281,37
2110228,2,0.088939566,40.96936097,37
2110511,1,0.86797657,399.8270609,37
2110511,2,1.597914133,736.0674626,37
2110511,3,1.36509091,628.8191471,37
2110655,1,0.774812921,356.9119069,37
2110655,2,0.583350076,268.7159474,37
2110655,3,0.490707693,226.0409111,37
2110655,4,0.513880324,236.7152139,37
2110655,5,0.490707693,226.0409111,37
2110720,1,1.982894624,913.4059107,37
2110720,2,5.000000657,2303.213746,37
2110720,3,1.173161858,540.4084327,37
2110720,4,1.120096461,515.9642454,37
2110720,5,1.693879186,780.2730626,37
2110720,6,2.55152186,1175.33989,37
2110720,7,2.55152186,1175.33989,37
2111012,1,0.248991064,114.6959133,37
2111012,2,1.71875722,791.7329472,37
2111012,3,1.80025596,829.2747458,37
2111735,1,1.011873417,466.1120914,37
2111735,2,1.05979877,488.1885548,37
2111892,1,1.134175514,522.449658,37
2111892,2,1.082877813,498.8197473,37
2111892,3,0.910520882,419.4247874,37
2111892,4,0.953632505,439.2838412,37
2111981,1,0.449602423,207.1060687,37
2111981,2,0.429344244,197.7742869,37
2112175,1,2.266845489,1044.205801,37
2112175,2,2.374375635,1093.738776,37
2112175,3,2.266845489,1044.205801,37
2112210,1,3.334893776,1536.194435,37
2112210,2,0.098489711,45.36856508,37
2112210,3,2.676188674,1232.766746,37
2112210,4,0.231436453,106.6095099,37
2112545,1,0.559511925,257.7350775,37
2112938,1,0.739252689,340.5313463,37
2112938,2,0.593668642,273.4691196,37
2112938,3,0.593668642,273.4691196,37
2113763,1,1.121653327,516.6814042,37
2114027,1,1.641249659,756.0296555,37
2114338,1,2.354512273,1084.588864,37
2114338,2,2.24788276,1035.470759,37
2114338,3,2.354512273,1084.588864,37
2114338,4,1.979228142,911.716973,37
2114417,1,1.368521348,630.3993533,37
2114417,2,1.433385664,660.2786264,37
2114417,3,1.715184008,790.0869731,37
2114417,4,1.796513038,827.5505962,37
2114417,5,0.722054783,332.6092567,37
2114434,1,2.666695813,1228.393929,37
2114434,2,0.672440503,309.7548014,37
2114434,3,1.637186443,754.1579651,37
2114879,1,1.636410016,753.8003096,37
2114879,2,0.930938963,428.830227,37
2115512,1,3.023595091,1392.796972,37
2115522,1,2.59782556,1196.669351,37
2115522,2,2.293771223,1056.608944,37
2115592,1,1.137204391,523.844888,37
2115592,2,0.488996443,225.2526361,37
2115859,1,0.847466193,390.3791058,37
2115859,2,1.990484287,916.9020339,37
2116039,1,0.183892797,84.70887228,37
2116039,2,0.380089008,175.0852226,37
2116055,1,0.473490319,218.1098537,37
2116354,1,2.562708412,1180.492893,37
2116354,2,3.890186029,1791.985752,37
2116354,3,3.713926874,1710.793261,37
2116354,4,3.890186029,1791.985752,37
2117118,1,0.415685696,191.4825765,37
2117118,2,0.485409116,223.6001605,37
2117496,1,0.374476309,172.499774,37
2117496,2,1.059541169,488.0698927,37
2117496,3,0.688049384,316.9449183,37
2117496,4,0.720594742,331.9366994,37
2117496,5,0.850640679,391.8414093,37
2117496,6,0.890908296,410.3903928,37
2118071,1,0.478123406,220.2440512,37
2118071,2,0.970784205,447.1846462,37
2118306,1,0.92072766,424.1264646,37
2118306,2,0.87910799,404.954668,37
2118306,3,0.774246622,356.6510458,37
2118306,4,0.774246622,356.6510458,37
2118599,1,1.979583953,911.8808746,37
2118599,2,2.260951943,1041.490982,37
2118599,3,1.664130817,766.5696936,37
2118599,4,1.74303508,802.9163656,37
2118969,1,0.67999137,116.8146057,39
2119749,1,1.73308755,297.7242765,39
2119749,2,1.723445805,296.0679369,39
2120309,1,0.528619524,123.7432481,41
2120464,1,0.818659828,191.6380716,41
2120464,2,0.6728501,157.50583,41
2120735,1,0.821674748,192.3438269,41
2120738,1,0.453121209,106.0700327,41
2120738,2,0.860958857,201.5397477,41
2120815,1,1.562653413,365.7977056,41
2120836,1,1.048471356,245.4340887,41
2120851,1,0.625083226,146.3241996,41
2120851,2,0.532743146,124.7085366,41
2120881,1,0.577215957,135.1190679,41
2120881,2,0.755003695,176.7369635,41
2120881,3,0.685849339,160.54879,41
2120881,4,0.564266744,132.0878184,41
2120897,1,2.13278141,499.2575703,41
2120897,2,0.585259989,137.0020756,41
2120897,3,0.774640926,181.3337948,41
2120897,4,0.636861074,149.0812472,41
2120966,1,0.493623381,115.5510867,41
2121029,1,1.299139558,304.1123935,41
2121029,2,1.386295353,324.5144797,41
2121029,3,0.794393605,185.957651,41
2121029,4,0.794393605,185.957651,41
2121651,1,1.299139558,304.1123935,41
2121651,2,1.065681287,249.4627192,41
2121651,3,0.794393605,185.957651,41
2121651,4,0.794393605,185.957651,41
2121657,1,0.625214803,146.3550001,41
2121657,2,0.822516515,192.5408741,41
2121657,3,0.265544713,62.16071075,41
2121657,4,0.265544713,62.16071075,41
2121880,1,1.279840731,589.5492756,37
2121880,2,2.668393596,1229.176,37
2121960,1,2.455917057,574.8996014,41
2121960,2,1.400858904,327.9236255,41
2122181,1,0.510426463,119.484479,41
2122181,2,0.619996208,145.133392,41
2122181,3,1.024223607,239.7579925,41
2122496,1,0.663764252,155.378946,41
2122496,2,0.807546744,189.036637,41
2122496,3,0.603186729,141.1985022,41
2122541,1,2.545882966,595.9595005,41
2122541,2,0.540465388,126.5162174,41
2122541,3,2.291722848,536.4637817,41
2122655,1,2.642043926,618.4695837,41
2122901,1,1.195393121,279.8266443,41
2122901,2,1.542197392,361.0092056,41
2122901,3,1.302627356,304.9288434,41
2122901,4,1.588953064,371.9541262,41
2123256,1,1.658163634,93.60436142,43
2123256,2,0.512917438,28.95450622,43
2123489,1,0.131644899,39.02225634,85
2123760,1,0.356100072,20.10206905,43
2123760,2,0.319499178,18.03592595,43
2123868,1,0.39663752,83.01584829,45
2123895,1,0.645945928,135.1958564,45
2123895,2,0.476151929,99.65813697,45
2123991,1,0.283189968,59.27138572,45
2123991,2,0.200582877,41.98180168,45
2124189,1,1.403946625,293.8446672,45
2124189,2,0.11091323,23.21403143,45
2124189,3,0.145368682,30.4255241,45
2124189,4,0.145368682,30.4255241,45
2124189,5,0.136617233,28.59385442,45
2124243,1,2.083995647,436.1782681,45
2124243,2,1.220408473,255.43031,45
2124243,3,1.812630588,379.3818243,45
2124243,4,1.812630588,379.3818243,45
2124243,5,1.662210237,347.8989909,45
2124923,1,0.266590307,55.79709278,45
2124923,2,0.287411254,60.15489682,45
2126768,1,2.844902552,537.4636424,47
2126768,2,0.609130288,115.0778901,47
2126768,3,2.844902552,537.4636424,47
2126768,4,2.844902552,537.4636424,47
2126824,1,1.174171762,221.8264495,47
2126824,2,1.145912988,216.4877557,47
2126951,1,2.319087269,438.1257592,47
2126951,2,1.402350288,264.9343096,47
2126951,3,2.319087269,438.1257592,47
2127063,1,0.364661623,68.89247017,47
2127063,2,0.883229914,166.8612396,47
2127541,1,0.930048647,49.36002488,51
2127562,1,0.316103466,16.77640732,51
2127989,1,0.764844698,121.1132869,53
2128134,1,0.456399254,72.27089882,53
2128134,2,1.578134904,249.8979282,53
2128510,1,0.377965609,59.85091797,53
2128661,1,0.161861449,25.63078778,53
2128661,2,0.248744904,39.38879747,53
2128661,3,0.158252238,25.05926856,53
2128661,4,0.158252238,25.05926856,53
2128661,5,0.152789801,24.19429072,53
2128661,6,0.152789801,24.19429072,53
2128661,7,0.152789801,24.19429072,53
2128787,1,0.592882992,93.88312177,53
2128787,2,0.117115527,18.54526346,53
2128787,3,0.113346582,17.9484503,53
2129472,1,0.654008929,103.5624242,53
2129704,1,0.441573783,69.92328306,53
2129795,1,2.412008171,381.9419005,53
2129795,2,0.264767412,41.92596432,53
2129795,3,0.618977436,98.01518136,53
2130404,1,0.735822279,116.5175819,53
2130404,2,1.312737251,207.8721651,53
2131382,1,0.237837734,37.66164532,53
2131382,2,0.293016722,46.39924727,53
2131432,1,0.282531226,44.73886727,53
2131432,2,0.646078273,102.3066035,53
2131756,1,0.494660841,78.32962764,53
2131756,2,0.463520645,73.39857232,53
2131756,3,0.391643356,62.01679138,53
2132008,1,0.380916163,60.31813869,53
2132008,2,0.358457994,56.76188374,53
2132112,1,0.305123916,48.31642351,53
2132112,2,0.348115354,55.12412505,53
2132175,1,0.25483363,40.35294821,53
2132175,2,0.241999224,38.32061787,53
2133021,1,0.538554922,85.28026268,53
2133021,2,0.860889458,136.3219908,53
2133573,1,0.175322581,27.76236027,53
2133573,2,0.277764036,43.98398201,53
2133833,1,1.824493281,288.9088186,53
2133934,1,1.9872265,314.6776513,53
2133934,2,0.968292488,153.3292788,53
2133996,1,1.112671994,176.1917978,53
2133996,2,0.965556231,152.895992,53
2134106,1,0.52866931,83.71487442,53
2134108,1,0.721566316,114.2601479,53
2134108,2,0.673106634,106.586549,53
2134108,3,0.600469244,95.08440598,53
2134108,4,0.600469244,95.08440598,53
2134584,1,0.406901122,64.4328612,53
2134726,1,1.090979132,172.7567295,53
2134726,2,1.014322509,160.6181404,53
2134726,3,0.465063369,73.64286292,53
2134743,1,0.396762119,62.82734847,53
2135008,1,0.5238545,82.95244845,53
2135080,1,0.713081617,112.9165943,53
2135371,1,1.092094348,172.9333241,53
2135596,1,1.015352602,160.7812557,53
2135760,1,0.764844698,121.1132869,53
2135967,1,0.309862356,49.06675626,53
2135967,2,0.480378578,76.06802875,53
2136216,1,0.439026648,69.51994369,53
2136218,1,0.658161609,104.2200017,53
2136218,2,0.658161609,104.2200017,53
2136574,1,1.355719143,214.6783549,53
2136576,1,0.550152434,87.11673074,53
2137767,1,0.444126638,70.327528,53
2137767,2,0.33172608,52.52888069,53
2138098,1,0.496967747,78.6949266,53
2138481,1,0.481019124,76.16945943,53
2138481,2,0.210460186,33.32640592,53
2138491,1,1.280446425,202.7589073,53
2138491,2,1.379094639,218.3798687,53
2138491,3,1.052748234,166.7028604,53
2138614,1,1.499026747,263.3630648,55
2138817,1,0.794387024,139.5653558,55
2138817,2,0.89860087,157.8746208,55
2138817,3,0.519861566,91.33415107,55
2138817,4,0.585321394,102.8347469,55
2138817,5,2.01879163,354.6802296,55
2138817,6,2.295851374,403.3566814,55
2138817,7,1.299833118,228.3668615,55
2138954,1,0.691955356,121.5692005,55
2138954,2,0.451331609,79.29416602,55
2139008,1,0.49996544,87.83861312,55
2139008,2,0.254263117,44.6713269,55
2139136,1,0.922000128,161.9856216,55
2139845,1,0.511731552,89.905794,55
2139845,2,0.576043687,101.2047525,55
2139926,1,1.287463941,226.1937286,55
2140600,1,1.338319004,235.1284226,55
2140600,2,0.128083099,22.50283905,55
2140668,1,0.543915561,124.1974291,57
2140668,2,0.682358136,155.8093428,57
2140668,3,0.596086204,136.1100497,57
2141488,1,0.468549874,106.9884628,57
2141488,2,0.340758425,77.80862202,57
2141589,1,0.754476504,172.2768178,57
2141589,2,0.816727982,186.4912917,57
2141929,1,0.380312718,177.4149496,59
2141929,2,2.197846793,1025.290135,59
2141973,1,0.463786227,216.3551368,59
2141973,2,1.201617506,560.5516174,59
2141973,3,0.949210232,442.8042438,59
2142467,1,3.296023165,1537.586717,59
2142467,2,1.994405104,930.3850861,59
2142467,3,2.745539519,1280.787448,59
2142467,4,2.745539519,1280.787448,59
2142614,1,0.777162158,362.5442396,59
2142614,2,0.614424771,286.6276475,59
2142774,1,2.499696711,1166.102381,59
2143117,1,0.465990781,217.3835558,59
2143117,2,0.491544576,229.3043384,59
2143117,3,0.198293615,92.50348496,59
2143135,1,1.457597426,679.9656221,59
2143135,2,0.561686593,262.0254173,59
2143180,1,0.760200864,354.6318375,59
2143214,1,1.331446339,621.1164496,59
2143214,2,1.405166544,655.5067441,59
2143234,1,0.290862677,135.686725,59
2143234,2,0.749474593,349.6280584,59
2143234,3,0.592586445,276.4401223,59
2143234,4,0.592586445,276.4401223,59
2143418,1,0.281310608,131.2307082,59
2143418,2,0.266840407,124.4803952,59
2143512,1,0.749313316,349.5528228,59
2143512,2,0.749313316,349.5528228,59
2143765,1,0.714425908,333.2779329,59
2143765,2,1.082586429,505.0239121,59
2143765,3,0.855325507,399.0072497,59
2143765,4,0.902547492,421.03619,59
2143767,1,1.511767513,705.2358347,59
2143767,2,0.582404122,271.6900936,59
2143767,3,1.279307996,596.7940405,59
2143767,4,1.279307996,596.7940405,59
2144293,1,2.689607784,1254.69543,59
2144293,2,2.548171472,1188.715738,59
2144826,1,1.247274512,581.8504986,59
2144826,2,3.250202991,1516.211718,59
2144826,3,5.000000171,2332.487809,59
2144826,4,2.70738789,1262.989806,59
2145125,1,1.432777979,668.3874106,59
2145125,2,1.512137735,705.4085421,59
2145157,1,1.026923114,479.0571123,59
2145157,2,3.413285954,1592.28952,59
2145281,1,0.871996895,406.7844115,59
2145313,1,0.763890335,198.8743592,95
2145313,2,0.462506024,120.4107252,95
2145313,3,1.100026798,286.3855119,95
2145313,4,0.659460987,171.6867922,95
2145346,1,5.000000171,2332.487809,59
2145346,2,2.166926568,1010.865926,59
2145346,3,2.287144924,1066.947494,59
2145833,1,1.634117583,762.3118419,59
2145833,2,0.62919731,293.5190009,59
2145833,3,1.290340904,601.9408651,59
2145833,4,1.361773411,635.263954,59
2147592,1,0.657369665,306.6613353,59
2147592,2,0.693574537,323.5508191,59
2147592,3,0.548495761,255.8719262,59
2147849,1,0.346574906,161.6763432,59
2147849,2,0.427762157,199.5499963,59
2148249,1,0.921964502,430.0941775,59
2148249,2,4.165364178,1943.132166,59
2148604,1,1.083695261,505.5411797,59
2148604,2,1.026923114,479.0571123,59
